"sguid","TableCat","region","hincomex2","agex2","fish_avidity","orig","rake_wt"
"b0bc84a160d59d9aeecf325ff5d0ec75",4,2,3,2,3,1,1.30226780116131
"b0bd9f1a8741e346e71b515c9fb87381",4,5,1,3,3,1,0.849019597964867
"b0bdf4fe6eae2bbc6eef6f741327cdef",4,3,1,3,4,1,0.0704431813350871
"b0c16cc53430dc67d0ba9ea6650c26ae",4,3,2,3,4,1,0.0389281858950887
"b0c19f45467dba9dc36574ca1890a8ca",4,2,3,3,4,1,0.0860354635845753
"b0d86e334ddc1039dc668a88556e5e03",4,6,2,2,4,1,0.219651188231486
"b0f8f75d3e8150f826ea01af39dc8134",4,3,1,3,4,1,0.0704431813350871
"b0fde17e90299c3abfb33580277ecebb",4,1,1,2,4,1,0.482089506828444
"b105d36637ab2b38d2c8699f9ba858a6",4,1,1,3,3,1,0.967405567489995
"b107f03ffe0768fab6044874736c2787",4,5,2,3,2,1,0.817293477503402
"b1100b38cf43b7d8fe5bade85db51c7b",4,3,2,2,4,1,0.106914131746494
"b11049a9768bd8f08d3e6bcfe120261e",4,2,2,3,4,1,0.062883181445372
"b113e6d5b16de6883af39eac1e3dc52a",4,1,3,3,4,1,0.13271650381385
"b115d4fdec91cfc7959d250dbd088908",4,5,1,3,4,1,0.154051475942049
"b11643110fde5697ebf8268f15a580fa",4,5,2,3,4,1,0.0851316533300556
"b1184f99ac5eb3d00aefd70c840ae95b",4,6,2,2,4,1,0.219651188231486
"b11cb852fc92203f39daf8f59e46c7eb",4,1,3,1,4,1,3.09912935776871
"b13667db9b27a77498621f6a068a4e3e",4,1,2,3,1,1,2.29480593406957
"b13d15d031b8f2f688a03504401c760d",4,3,1,3,2,1,0.676279038262612
"b14ee80fb7cb627d87485fb240243d8d",4,6,3,3,4,1,0.109422241354612
"b1532c65c0375cd0dbdfa2320cd87356",4,4,3,3,4,1,0.238622262290599
"b16386bad8dda6f0769197e8d7cef502",4,1,2,3,4,1,0.097002278390907
"b16ba9551e7e789da8ed2062a56a9eb7",4,5,2,3,4,1,0.0851316533300556
"b17ceeadd0148e1fc3621c47876952e7",4,6,3,3,2,1,1.05049156987715
"b1820d9dcd3486744b501655dc3174b3",4,2,1,3,4,1,0.113791363548805
"b18f5d65949600f68490ade2c4c7db6c",4,1,2,2,4,1,0.266411447981292
"b1912256a4713304a481a441a58f6a3c",4,5,3,3,2,1,1.11820397132324
"b192e7b83cb9e02a6d186d239d598d69",4,2,3,2,4,1,0.23629169140688
"b19356de834873bb758ba98d8520d379",4,4,1,2,4,1,0.866789626309894
"b193747ecc9b66cc8b323d49bb76547e",4,5,3,2,4,1,0.319893203480777
"b1990542e67242c2bf7b4f69f0f59d5a",4,2,3,3,4,1,0.0860354635845753
"b1be4301184f84a010cca5bce6167ee0",4,6,3,2,4,1,0.300522196428876
"b1c29e2b3ac2ee53ccdd3483cb6aa94c",4,3,2,3,3,1,0.214543823978569
"b1c4fd037ab85b7a1a28e1b3143e0c37",4,4,2,3,4,1,0.174408626295995
"b1c602d6399ba61ca898e4435407632a",4,2,3,3,1,1,2.03536139201465
"b1c657fe896a714ce28df3980cf68751",4,2,1,3,4,1,0.113791363548805
"b1c8524d94159850f212c76b0fc976e1",4,6,3,2,2,1,2.88511759584965
"b1c94d8467ba36a88349e273670850f4",4,2,1,2,4,1,0.312521751382333
"b1d8dd087a1506594f2afc2f2c03febe",4,1,3,3,4,1,0.13271650381385
"b1e55904efebbee65cb2aa1ab9940b59",4,1,3,3,4,1,0.13271650381385
"b1e5d2464ebe22207b5902de687991bb",4,1,2,3,4,1,0.097002278390907
"b1e638be30076a301c76b1babaeac243",4,4,3,3,2,1,2.29085670169123
"b1ed8ebaf7f4b414b7f3b27846f7955b",4,3,3,2,4,1,0.146277695834184
"b1edda4c4d8bbd7b808bb2856501b644",4,5,2,2,4,1,0.233809426014756
"b2009e824ed60a20bd41d78b22a3c0ec",4,2,3,2,2,1,2.26848241072406
"b20542bc3dd523ad37b2a7e65d660744",4,5,3,3,4,1,0.116475361004683
"b2088ecb1ea0576a4e369ef27cc80b78",4,1,3,3,4,1,0.13271650381385
"b2115e01a1ff70215ff103212ebee0cd",4,4,1,2,1,1,20.5058480176105
"b21260e77cd0b9ef054e557ab4b3f308",4,2,3,3,2,1,0.82597037025745
"b21b6aab61caf44e7a5f6dece164ea1e",4,1,3,3,3,1,0.731436761785552
"b21d2ca92341a0501c5d52c1cb621aee",4,5,3,3,4,1,0.116475361004683
"b21e34218e296697eca96c2facc42bf8",4,5,2,3,4,1,0.0851316533300556
"b22b646dd69cef47535f40c458538370",4,2,2,3,4,1,0.062883181445372
"b22def337d28e66bfb015436498f7f96",4,2,3,3,4,1,0.0860354635845753
"b230797001d22d426be0a0e637f23208",4,4,3,3,4,1,0.238622262290599
"b235e47ab670c3856e9e67ee144b3d41",4,3,2,2,3,1,0.589232869059414
"b23d2c4f76972ac28088871e2d5380ba",4,2,2,3,4,1,0.062883181445372
"b23fa0ad49bedb032186a5222967065b",4,2,2,3,4,1,0.062883181445372
"b24e5aeb1a96c556bff94893f6b1e912",4,2,3,2,4,1,0.23629169140688
"b24f721919bee1d74312cb1832ad2ffd",4,4,2,3,4,1,0.174408626295995
"b252922bcfa9622951b936a29782fe51",4,6,2,2,3,1,1.21055746064357
"b25b181eb96d959b43cc45a80e00a81b",4,5,3,2,4,1,0.319893203480777
"b26198f23356db13161074e8ba419190",4,6,2,3,3,1,0.440772469408984
"b266c0d6d2e44cabec49ef89e43c4628",4,1,3,3,4,1,0.13271650381385
"b26ece379d59a5809933cf91ae17ee15",4,1,2,3,4,1,0.097002278390907
"b26f5d5f2e2d78eb596f013498c34056",4,5,3,3,4,1,0.116475361004683
"b27168b46b332baacb137bdbdbdf03e4",4,6,2,3,2,1,0.7678025925958
"b2764bbf6ca192d53f5195ef67ed80bd",4,3,3,3,2,1,0.511321586760837
"b279bc22504674a3573103667a29d81b",4,6,3,3,2,1,1.05049156987715
"b28098866226e8f8a9f35367f7ba2d36",4,2,3,3,4,1,0.0860354635845753
"b282245b719343aa0792e58ad142fdd2",4,6,2,3,1,1,1.89202398770206
"b2843f0c453cb415d061e57f7b3121fd",4,5,2,3,4,1,0.0851316533300556
"b28937e6a7cf23f7bc16604edfddc5e6",4,5,2,3,2,1,0.817293477503402
"b294be0d44ff1844ac313813ef86f7d7",4,5,1,3,4,1,0.154051475942049
"b29de2348ccc052271dcff4889f9c883",4,6,3,3,2,1,1.05049156987715
"b2a521ce7e3cfdab0be98efe50e8e615",4,6,2,2,4,1,0.219651188231486
"b2b0b573ff2877775f835d85edcc9f9a",4,3,2,2,4,1,0.106914131746494
"b2b6cfd8d7865ca90066f6dbab93e981",4,2,3,3,4,1,0.0860354635845753
"b2bcdae19d71e68ef1353b87af3f4212",4,5,3,2,1,1,7.56778947663381
"b2bdef7dd95f967d972a18749e5c5aba",4,5,1,2,,1,
"b2c5f21b5ff68b90a51090babc7ef770",4,6,2,3,4,1,0.0799765395637964
"b2c7f87f947e43724c57d834640fa2de",4,2,2,3,1,1,1.48764235570306
"b2d4ba134e927a4fc7ed41fd92b5c83e",4,5,3,3,4,1,0.116475361004683
"b2d6dc6d3bb90d62817e86b86a9d10a1",4,6,2,3,1,1,1.89202398770206
"b2e438b56e32d661809b214663096593",4,2,3,2,2,1,2.26848241072406
"b2e8bec34de50008ab6ed43ff5c82041",4,6,1,3,1,1,3.42374518081116
"b2ed7a0b945e0a5b425e5176de3bc828",4,2,2,3,4,1,0.062883181445372
"b2f5e2eec3d6d480d859297b2a55a448",4,2,3,2,4,1,0.23629169140688
"b2ff50f151d3db9494b1ca5f21d46eee",4,6,2,3,1,1,1.89202398770206
"b304a13cc85167f1a18c7d338c921270",4,6,2,3,1,1,1.89202398770206
"b30b3804ce45bc032a00b52bf22cd089",4,6,2,3,1,1,1.89202398770206
"b30e93b4626b90ffc519ff26bcfad839",4,4,2,2,1,1,11.3319053517587
"b30ea9d46450e9578c7464db8b77c29e",4,3,3,3,3,1,0.293534406671821
"b312a0199f42c1d4d74c201d259ff083",4,2,3,3,4,1,0.0860354635845753
"b315c6c661cf2c51ff62a0d1d9b0e364",4,4,3,3,4,1,0.238622262290599
"b316a8e8cf359a9a57bbc52a66ddb442",4,1,3,3,4,1,0.13271650381385
"b31d5d47d1dca086384951cc7df1c110",4,6,2,2,4,1,0.219651188231486
"b320dcf8842543960d10e00c88cfe484",4,6,1,1,4,1,3.37949786545195
"b3217524047ed9a5b370df321cd4fa6a",4,1,1,2,4,1,0.482089506828444
"b32e36e95f343b9c293950a9dae166fb",4,1,3,3,4,1,0.13271650381385
"b33054edcbef9c23e379c43847b2488e",4,2,1,3,2,1,1.0924366623551
"b34365f0ad4c7cc33c60896339d0710b",4,4,3,3,1,1,5.64514352228764
"b345d935800ad2ff1bd3ab381db2c696",4,5,2,3,4,1,0.0851316533300556
"b34668004ca7ce1c1a764a8e277942b9",4,2,3,2,4,1,0.23629169140688
"b349a165a3a4a003e5d02727d9f643b8",4,2,2,3,4,1,0.062883181445372
"b34f376592da56613e5d6ef8b5dc06f8",4,5,3,2,4,1,0.319893203480777
"b35fdd058ac7f7a27a8ab93531a89cb3",4,1,2,3,4,1,0.097002278390907
"b3603da6421f6c2b9d9699a74af24d49",4,1,2,3,,1,
"b367ea559668eb6d7a3a8b8d0982a192",4,4,2,3,4,1,0.174408626295995
"b368084161ae332a1fb6571fa09a2479",4,1,2,3,4,1,0.097002278390907
"b36d2254936166b70d12104c1d030537",4,5,3,3,4,1,0.116475361004683
"b370fc47954835c8c3d9ed5614375136",4,1,3,2,1,1,8.62303024669484
"b38bf29086fb3f9ac623259645438be3",4,4,2,2,4,1,0.479003745506866
"b38dd2c46cfd9164519c761ecff04114",4,6,3,3,4,1,0.109422241354612
"b3968019f0f255d1290e18803ae0f214",4,2,3,3,4,1,0.0860354635845753
"b3978f6bcc5c190e85a44075ca685a4e",4,2,3,2,4,1,0.23629169140688
"b39c21f54431e11add2bf24db568db9c",4,5,1,1,4,1,3.59733294639263
"b3a3d55e7e5c688d76a1c672ddedf757",4,6,3,3,2,1,1.05049156987715
"b3a68e4935017ba5c2a9627297986f67",4,3,3,2,4,1,0.146277695834184
"b3ab143ccdedc78c60d1a7615c67e9db",4,1,2,3,3,1,0.534605948417559
"b3b645c7a7fea371c0e872a968150d9b",4,3,3,2,1,1,3.46052618547335
"b3ba4544cfa781a92999108c75d41abf",4,6,2,2,2,1,2.10872779330936
"b3ba50775c35271c95a1164229ebf151",4,4,1,3,4,1,0.315604187713311
"b3bfde9b86a91f9e90070072d1429e69",4,5,1,3,4,1,0.154051475942049
"b3c11a089aacc135b3e6a580bd9ea3df",4,2,3,3,4,1,0.0860354635845753
"b3c2b8d583e1ae23d025d80dcb2cf22c",4,5,2,3,4,1,0.0851316533300556
"b3c8a79bfe1b0005de4e866bb4180615",4,5,2,2,2,1,2.24465179972265
"b3cb833f9ff2bdfb8c6f79744a7889ee",4,6,2,2,4,1,0.219651188231486
"b3cb9c242266ef1f2db7f7eea2b261be",4,4,3,3,2,1,2.29085670169123
"b3d3e19c1507ab16ef234c2d5ed80079",4,2,3,3,4,1,0.0860354635845753
"b3df0d0a561109158db062951807bf93",4,4,3,3,1,1,5.64514352228764
"b3e2dbaee97732e9d46a5fc8ea8840d1",4,5,2,3,4,1,0.0851316533300556
"b4061ec7c8c2dbb25dceb740b2a14721",4,2,3,3,4,1,0.0860354635845753
"b411b8e70c3ef09a8c73825b8cb757ea",4,1,1,3,2,1,1.68516991046739
"b41a107b013fe53c562c20a2d34cf360",4,2,3,3,4,1,0.0860354635845753
"b41de17c7822fd3f4bda956b762401d8",4,6,3,3,4,1,0.109422241354612
"b4231b9cb1f34172b3eed6062423d358",4,6,3,3,4,1,0.109422241354612
"b42bdf1852d473cd44fef752d171dbdc",4,4,2,3,4,1,0.174408626295995
"b4392ee2fca93ae27a9ed72713c48ea6",4,6,3,3,4,1,0.109422241354612
"b43ac183c2d8967dc020fc3562a75c00",4,1,3,3,4,1,0.13271650381385
"b43cb76bafa1891eb6adbec953d2ebe3",4,1,2,2,4,1,0.266411447981292
"b43f27effb1b6f4225507b11ba31863b",4,6,3,3,2,1,1.05049156987715
"b43ff4a375b90af8b769397e47000edf",4,1,3,2,4,1,0.364498613213778
"b44109cdd303bd8776b1cb1b32c859ba",4,6,3,3,2,1,1.05049156987715
"b44169dd71506a0a5c30915725e9cf80",4,2,2,2,4,1,0.172705215799367
"b448965d402033e8ca1ba31039cf3171",4,2,2,3,4,1,0.062883181445372
"b4499aaa2df377a73ec67966edee44c4",4,2,2,3,4,1,0.062883181445372
"b457d2bf29d679e644ff23150df3160a",4,2,1,3,1,1,2.6919893083887
"b458c773f817f0ef3ca29235a7888436",4,4,1,2,4,1,0.866789626309894
"b45b81eda4532e6941d554625715262a",4,5,2,2,4,1,0.233809426014756
"b461433c4184e49ae91bc6e03c16f7a8",4,5,3,3,1,1,2.75548527354484
"b4616c709dd060cdb647dbbb48b2b5c7",4,2,1,2,4,1,0.312521751382333
"b466b53773e330b2d00396e192603f70",4,2,3,3,2,1,0.82597037025745
"b46af2ea630970f0886752ad913f81b5",4,4,3,3,4,1,0.238622262290599
"b470c1e56b3b3896a0ccb740a3acdaae",4,2,2,3,4,1,0.062883181445372
"b472fa26823f6e0eb5e48e0a4bd48258",4,5,2,3,4,1,0.0851316533300556
"b4834c58e1eab169ce63682ea1dc6325",4,1,3,2,4,1,0.364498613213778
"b4870672155b11b348303654ec72ad70",4,3,2,3,4,1,0.0389281858950887
"b48b9ffe1cff3ab56943fc4676cca91d",4,5,3,3,1,1,2.75548527354484
"b49119605d8f2bca46b2d90d414f9756",4,4,3,3,4,1,0.238622262290599
"b4994f22ccf2b6ba523011e751bccf2e",4,2,2,2,4,1,0.172705215799367
"b49a1267e3b11ea96b6112184da087bd",4,2,3,3,4,1,0.0860354635845753
"b4a5b3ee787207e3edc69435559a0203",4,1,1,3,2,1,1.68516991046739
"b4a827fc16115656d76b7048c80bfce9",4,5,1,3,4,1,0.154051475942049
"b4a9ea7168517b61175118a5839299bb",4,2,2,2,4,1,0.172705215799367
"b4ac0df8ff9d64776b6b988bc23c670f",4,2,1,3,4,1,0.113791363548805
"b4aeb60b159f67f3a307139598937883",4,4,1,3,4,1,0.315604187713311
"b4b4480dc82622a70498789ef78347a3",4,4,3,3,2,1,2.29085670169123
"b4b5e8f8ca4c55f2f0c30a8943c69ad9",4,2,1,3,4,1,0.113791363548805
"b4b97fd6d9758411350401e6793197ef",4,5,2,3,2,1,0.817293477503402
"b4be0d8ece23d3c4f486f50674e9a75c",4,6,3,3,4,1,0.109422241354612
"b4d161196bf0857b3d08429e06324a78",4,2,2,2,4,1,0.172705215799367
"b4d2e3f0fd97da93a0374e8b5bf75350",4,1,2,3,3,1,0.534605948417559
"b4d31cb7a1c31acc29959a820396da8c",4,5,3,3,4,1,0.116475361004683
"b4d3e2255aa2acfff39102677db607a6",4,2,3,3,4,1,0.0860354635845753
"b4d45c11e727b3770091963f0e2ea82f",4,2,2,2,4,1,0.172705215799367
"b4dfe8c1b8f447f70ab317d542e2542f",4,5,3,3,4,1,0.116475361004683
"b4ea783e75bb8826273177b0b3be75ae",4,3,3,3,3,1,0.293534406671821
"b4ecd6e3909a07cd64b3aaff6c509079",4,1,2,3,4,1,0.097002278390907
"b4fc5c2e2cfa8924284b56b3e4c3abb5",4,4,3,3,2,1,2.29085670169123
"b5005a9c8c5bcb1d8d699233ca06af09",4,1,1,3,4,1,0.175532173654908
"b503200878caa432c874a0cbbf0e2774",4,2,3,3,3,1,0.474164848188636
"b504a10022de3f2c20726b5d72f69cb3",4,2,1,3,4,1,0.113791363548805
"b5136a501f0e817f0f7a3fdd1c4611d1",4,5,2,2,3,1,1.28858736121502
"b51be68a9a0e17b60c1fe839e1783c73",4,6,3,3,1,1,2.58862794714824
"b529cd807bc64aaddddc7ac85ebfc881",4,2,3,3,4,1,0.0860354635845753
"b534bd45cb94e67c65e59a64dece5e6d",4,2,3,3,3,1,0.474164848188636
"b535c0ddce7ea492ed54cb6b3883b309",4,1,3,3,4,1,0.13271650381385
"b537bd291d1cf9a2abe51a34b7b298b9",4,2,3,2,4,1,0.23629169140688
"b53bb4e0a811b6271081c08adfe9c33d",4,6,2,3,4,1,0.0799765395637964
"b53d2eaa872f558f3e16e935f384549e",4,2,1,3,,1,
"b53d6605baca50c6f46ed947b9a13d29",4,5,3,3,4,1,0.116475361004683
"b540e6bcc05452d1ac64e8099a21c68e",4,2,2,2,4,1,0.172705215799367
"b54424592bd2f7f381232eae328ece61",4,2,2,2,2,1,1.65803013194632
"b55a1fa1b483512402a06f037e549acc",4,5,3,3,4,1,0.116475361004683
"b55e1e480432d47e9cd3335ed14bc2d0",4,4,1,2,3,1,4.77711346515486
"b56f827d02e91b59133ace19d3263806",4,2,3,3,4,1,0.0860354635845753
"b57bf2a1e68a6f708609a8d11d39d4bf",4,1,1,3,4,1,0.175532173654908
"b57d5381ccca860926bcea9b1696f621",4,1,2,3,4,1,0.097002278390907
"b5934702c07f89677846c290b4fdbe7d",4,2,3,3,4,1,0.0860354635845753
"b59dc3916bccfa69fca0e06eda2a6a74",4,6,3,2,4,1,0.300522196428876
"b5b8f8188f57dba5911ae4d9168cdf19",4,5,3,3,4,1,0.116475361004683
"b5bacdb3534d4b2a70c1dde810f45f98",4,6,3,3,2,1,1.05049156987715
"b5ce98e29a3e8813a81565b639d61f2c",4,3,3,2,4,1,0.146277695834184
"b5dac673bbf5f7ac070857c4b4b2cd84",4,1,2,3,4,1,0.097002278390907
"b5e4f67a86cafca14f37e3f64a31e587",4,5,3,3,4,1,0.116475361004683
"b5e723bcc53641ba6cbddbe7bbf6b4df",4,5,1,3,4,1,0.154051475942049
"b5ee2e9c58bbf5f13c147a392030f936",4,2,3,2,1,1,5.59000865347378
"b6093461d55bc3cbdc9925a391b6b382",4,5,1,2,1,1,10.0092339567617
"b60d3ca4d79950907b8441ec46e61d1c",4,1,1,3,4,1,0.175532173654908
"b6144fcb2f1dba2445a20eed62c5af38",4,5,2,2,4,1,0.233809426014756
"b61c42d52fc394e5a7d805ce0a0d632f",4,3,3,3,4,1,0.0532607359075815
"b6229e9d3be391a71b40343081dbe6d9",4,6,3,3,3,1,0.6030557435117
"b6263f00a71ed65e291951045270b768",4,6,2,3,4,1,0.0799765395637964
"b63dcc87a5663434970817d24911c43b",4,3,3,3,3,1,0.293534406671821
"b64482c485e8f5b7f43405389d0b5205",4,4,2,3,1,1,4.12602628738346
"b64fa8fb89b41a3bf116ad5f82d94025",4,2,2,1,3,1,8.09284325862053
"b655f23d77b104bd59152f32d156e0e3",4,5,2,2,4,1,0.233809426014756
"b65740d5f5b3918dd24a5563d1c687ee",4,4,2,2,4,1,0.479003745506866
"b65e54423b986cf373112fc7f90b4a6f",4,1,3,2,4,1,0.364498613213778
"b661615cfbc8c99978ce004716f86ae1",4,1,1,3,3,1,0.967405567489995
"b664309be5aaad03e97abb3d8a8c6fd0",4,5,1,3,4,1,0.154051475942049
"b669634834164fad71127f829ea76060",4,3,1,3,4,1,0.0704431813350871
"b669b42153e2dac66eb190e3c5e92a4b",4,3,2,3,4,1,0.0389281858950887
"b669f550295a63e855f9d4b5b078dee3",4,2,1,3,4,1,0.113791363548805
"b66a48f50f731bb3d5b190c973381e35",4,2,3,2,3,1,1.30226780116131
"b66a68f435d539f259081adb718f8830",4,5,3,3,4,1,0.116475361004683
"b66a8ea1d33f063bfcbf3fbdf8a98295",4,5,2,2,4,1,0.233809426014756
"b66f82484f6a2c8fd713cb4ac20c3a7d",4,1,2,3,1,1,2.29480593406957
"b67776a6d0c39803aa668f7f0afd7555",4,3,1,2,2,1,1.85736336106335
"b67a323ac3cc2a6c6b1e5236e5cb4e87",4,4,1,3,4,1,0.315604187713311
"b67f8d8310a4e221c3d92aecd384a3e7",4,5,3,3,4,1,0.116475361004683
"b6829ec98df4063cde25aaecba45637c",4,6,3,3,2,1,1.05049156987715
"b6943a236e416e51377bcde9f901027a",4,4,2,2,2,1,4.59860253605866
"b6994776c838a78baafd4a0e22893cf0",4,3,1,3,4,1,0.0704431813350871
"b699a2974e58aa0003ac347e1d312951",4,1,3,3,3,1,0.731436761785552
"b69ce98e4e119ae9176e3e43930d86a4",4,5,3,3,4,1,0.116475361004683
"b69d3eee431d08a758a083526b5ff0de",4,1,3,3,4,1,0.13271650381385
"b6a2612e875441e048c1245627c6055e",4,5,2,3,4,1,0.0851316533300556
"b6a321a0d3bc2701f49ba00440807aca",4,4,1,2,3,1,4.77711346515486
"b6bdca5462f1c1d497c514888ae4337c",4,2,2,2,4,1,0.172705215799367
"b6c088e783d9f6a7b4b51418806cc403",4,5,3,3,3,1,0.641927404903339
"b6c1e983318f64b9d4fbb952d0140c42",4,6,2,2,4,1,0.219651188231486
"b6c3a244b5046134ad6d9e37775288c1",4,3,2,3,3,1,0.214543823978569
"b6cc95adfbf43e0b5ba120e1d8392954",4,2,1,2,4,1,0.312521751382333
"b6d933a60bcb03451625a18f1510930e",4,4,3,2,3,1,3.61188370323409
"b6e45181af692d977c4d5cecfd5b6b96",4,4,3,2,3,1,3.61188370323409
"b6e46ffc6b0e3355d325ca9abf83a836",4,5,3,3,1,1,2.75548527354484
"b6e56502d17a6395770f42adfcdcac25",4,1,1,3,4,1,0.175532173654908
"b6e6324ff60dc2cda7b43a4f4ba40819",4,1,2,3,4,1,0.097002278390907
"b6f1fde982792c871fcae5b04d1e9c7e",4,4,1,2,3,1,4.77711346515486
"b70e9771d21bcae9488fed76748a0d32",4,2,3,3,4,1,0.0860354635845753
"b714ec451724fc0db4e10ca1d3716a34",4,6,3,3,2,1,1.05049156987715
"b720563e39e0ce21a9ba4b5ea689c54b",4,5,1,2,4,1,0.423093946350272
"b7238fc2def1fdfb2ff2fe13ad9c4c2d",4,3,2,2,4,1,0.106914131746494
"b729902889519561ba6085842aac340c",4,2,2,3,4,1,0.062883181445372
"b733b64873ba6525c93815a8e71e1786",4,2,3,2,4,1,0.23629169140688
"b749e69e105c687fdc403790266328b1",4,2,2,2,3,1,0.951825433594504
"b74afe97be172f0e2f80bd085eececbf",4,5,2,2,4,1,0.233809426014756
"b74e22b1823104b73bae2e194a2d5e3d",4,1,3,2,4,1,0.364498613213778
"b74f17e847468375a00f0f84339f1a26",4,4,3,3,,1,
"b75ffe9a3af992c670508f2e587d1b00",4,5,2,3,4,1,0.0851316533300556
"b76a32552b17ea707d01a62bc381b757",4,3,2,3,3,1,0.214543823978569
"b77e1eca696bffd41595b2959d35c055",4,2,3,3,4,1,0.0860354635845753
"b77ec2af303036663c25dd3352f700e2",4,1,2,3,4,1,0.097002278390907
"b785a6425a428e273dc9f86fd35aa8bd",4,4,2,3,4,1,0.174408626295995
"b7935e2e81e0009ab10c436866548871",4,1,3,2,4,1,0.364498613213778
"b79eca84c01095981cc6e0ff022a6b17",4,2,2,3,2,1,0.603700410242366
"b7a0db15ca5757c16a72a4566d356a62",4,2,1,3,4,1,0.113791363548805
"b7a93e922322cede1db8fe212abee6e9",4,2,1,3,4,1,0.113791363548805
"b7aaf9fdaa26a166048777b8b4f63de5",4,4,3,3,4,1,0.238622262290599
"b7ad236350ed7b2638230334397e70f2",4,2,1,3,4,1,0.113791363548805
"b7b1c03baf05e47cb0dbaec2a6d8a926",4,5,2,2,4,1,0.233809426014756
"b7b1fb27d10736a10c134bea20cbe0a7",4,2,1,3,4,1,0.113791363548805
"b7b524e03ed3d8488ac31030834e5ab0",4,3,2,1,2,1,8.72701861433297
"b7c286996f0209b46308ca87e6516658",4,6,2,3,3,1,0.440772469408984
"b7c51b23b0008e029ffe56c3e6d82593",4,6,3,3,3,1,0.6030557435117
"b7eb5fa4d95a629887c6748a0e48bcbf",4,3,3,3,4,1,0.0532607359075815
"b7ee9de664d8fff7dd96110b192368c0",4,4,3,3,4,1,0.238622262290599
"b7ef463728dd69c717ff3663a56149e5",4,5,3,3,3,1,0.641927404903339
"b7f13cd241be1ee058103c63d6cd6214",4,5,3,2,4,1,0.319893203480777
"b7f99ec3aef0ada3e6b62baf74f77efc",4,2,3,2,4,1,0.23629169140688
"b802a4d4fe8295f7a07077f92e38edf3",4,1,3,3,4,1,0.13271650381385
"b802e44f6b1802062ced2213047595a6",4,1,2,2,4,1,0.266411447981292
"b80b322076ae7d1abaf461951b24cd13",4,5,3,3,4,1,0.116475361004683
"b80c2b0a94898b3838a6fd9e89c01d7e",4,3,3,3,4,1,0.0532607359075815
"b80d1f0d74e05f74b114ae04f02d56f2",4,2,1,3,4,1,0.113791363548805
"b80eb1985c61c16775c561206872c83e",4,5,3,3,,1,
"b811574210c94448858f2c5a5bfd11b2",4,2,3,2,4,1,0.23629169140688
"b817eb4cc8f8ca496a06a35f110c8ee8",4,6,3,3,4,1,0.109422241354612
"b81d4d708442d1c103a0a7f4322524a4",4,5,2,3,4,1,0.0851316533300556
"b8214d0477cadc3d844313968dc5aec7",4,6,3,3,4,1,0.109422241354612
"b82825a0379701f6e2a6b1e89d32f38b",4,1,3,3,4,1,0.13271650381385
"b82a67a2869481e215fa20e4f45cc60f",4,2,1,3,4,1,0.113791363548805
"b82d7e4368bb8baeb4c42c6ce5751775",4,2,3,3,2,1,0.82597037025745
"b82f07fffb291e7240796da2378e6394",4,5,1,3,4,1,0.154051475942049
"b831e3bb1163cdcabb74f006ef073d3d",4,1,2,3,4,1,0.097002278390907
"b83f2976340b7cdf97d5c596654c08a4",4,4,2,3,2,1,1.674383465095
"b840308edc427c214f523574872258f7",4,5,2,3,4,1,0.0851316533300556
"b84c14c167e2ae1fa96af9462a5630fe",4,3,2,2,4,1,0.106914131746494
"b856ae4a8a1d33fe4f994c9b23e84b5e",4,2,3,3,4,1,0.0860354635845753
"b85d68b49e9be6cd71fae121033c4e89",4,5,3,3,1,1,2.75548527354484
"b85e9abbf53a759dc477399c2db3ae75",4,6,2,2,4,1,0.219651188231486
"b86031af946fd3f08b2b27da8fa17b37",4,4,1,3,4,1,0.315604187713311
"b8715f0d3868c3d31a166d750ed580b3",4,1,3,2,4,1,0.364498613213778
"b87229ba9c5518abfca3a7644b8792d9",4,4,2,3,4,1,0.174408626295995
"b8767901ba01acc240609bfa64cacd03",4,1,2,3,4,1,0.097002278390907
"b87e5d3824bf77f934b4e580cc5c4682",4,2,3,3,3,1,0.474164848188636
"b8862aaaa795de7f2055814df88a11df",4,3,2,2,4,1,0.106914131746494
"b88906d170315791fa5210827654e5db",4,1,3,3,2,1,1.27412459033989
"b890ce9bdf661a2fa3968fb08b7282bc",4,3,3,1,2,1,11.9401257210184
"b897ee7adb05b138e99f46e92bd9dc36",4,6,3,3,4,1,0.109422241354612
"b8a41ded6e96e4e41636bd44e00ed6a8",4,2,3,2,4,1,0.23629169140688
"b8ac6746be856ed65285bec414c5bf91",4,6,3,3,1,1,2.58862794714824
"b8aea035d34fb67a5ae24a9cd730ce7a",4,6,1,3,4,1,0.144722949438958
"b8b1b73e438bb641b229951cde53a093",4,1,2,3,4,1,0.097002278390907
"b8b75ed4b77a91913a9708f31ccae46c",4,2,1,3,4,1,0.113791363548805
"b8bae824e636fa6aa526dd570a1cf8bc",4,4,3,2,4,1,0.655362981900531
"b8be1364416413355f4c721a638bebfb",4,2,3,2,4,1,0.23629169140688
"b8c49a8ef58768d700736ff32e921293",4,4,3,3,4,1,0.238622262290599
"b8cf61dbe4e46d676ad0c155b94ce20f",4,6,1,3,4,1,0.144722949438958
"b8cfe1390d86930c6fc5b7d53dc83f81",4,6,3,3,4,1,0.109422241354612
"b8e9ed17c41b161b9ea13b09361dc5bc",4,2,2,3,4,1,0.062883181445372
